"","gene","log2FoldChange","padj","hgnc_symbol"
"246","ENSG00000042286",0.882208641154599,0.0209328575987769,"AIFM2"
"247","ENSG00000011198",0.607059442527738,0.021377650492962,"ABHD5"
"248","ENSG00000175352",1.00495960275379,0.021377650492962,"NRIP3"
"249","ENSG00000165895",-0.841225714597792,0.0213815140580448,"ARHGAP42"
"250","ENSG00000081041",1.65422168370282,0.021429088749796,"CXCL2"
"251","ENSG00000130429",0.638266390599213,0.0215218883595185,"ARPC1B"
"252","ENSG00000110436",3.30669057466529,0.0215738057799417,"SLC1A2"
"253","ENSG00000169220",1.33240581591726,0.0216947942972178,"RGS14"
"254","ENSG00000156206",2.39559752817027,0.0220656982548422,"CFAP161"
"255","ENSG00000254986",0.605214557662087,0.02232920760766,"DPP3"
"256","ENSG00000133112",-0.630900657502885,0.0223368471296612,"TPT1"
"257","ENSG00000122122",0.626714611951613,0.0224333844275685,"SASH3"
"258","ENSG00000101350",0.643330023347737,0.0229387244571578,"KIF3B"
"259","ENSG00000184831",0.858375693900794,0.0237004633557532,"APOO"
"260","ENSG00000135929",2.01998063245291,0.0237162221667442,"CYP27A1"
"261","ENSG00000132514",1.59131292333691,0.0244315554946578,"CLEC10A"
"262","ENSG00000146670",1.34739563188626,0.025077684597952,"CDCA5"
"263","ENSG00000163346",0.769683880552209,0.0255815748796331,"PBXIP1"
"264","ENSG00000130775",0.829841605233319,0.0256308496413076,"THEMIS2"
"265","ENSG00000104870",-0.633200672517245,0.0258065327187604,"FCGRT"
"266","ENSG00000038210",0.601087104935845,0.0260073665190147,"PI4K2B"
"267","ENSG00000089195",0.615287982230921,0.0262937769851901,"TRMT6"
"268","ENSG00000168026",-1.19899172306141,0.0265219786616599,"TTC21A"
"269","ENSG00000100575",-0.673300189498296,0.0266102727370386,"TIMM9"
"270","ENSG00000104154",-1.0385080151226,0.0267069898853789,"SLC30A4"
"271","ENSG00000164604",0.858221147677864,0.0271000055071885,"GPR85"
"272","ENSG00000171766",-0.760871240070465,0.0271184148521142,"GATM"
"273","ENSG00000177374",1.79356404938924,0.0274480883737722,"HIC1"
"274","ENSG00000092094",-0.623446951674458,0.027496177529733,"OSGEP"
"275","ENSG00000184916",-1.18050540808643,0.0275020226646809,"JAG2"
"276","ENSG00000170458",0.756560332262731,0.0275326718051873,"CD14"
"277","ENSG00000107719",-0.616337136274314,0.0285364561356141,"PALD1"
"278","ENSG00000214212",1.56300737023158,0.0286567048234337,"C19orf38"
"279","ENSG00000179163",0.866352506713402,0.028870686687194,"FUCA1"
"280","ENSG00000182782",4.65397191383793,0.0293250291134231,"HCAR2"
"281","ENSG00000117090",4.70277015451086,0.0294403908784523,"SLAMF1"
"282","ENSG00000136859",-2.706795243089,0.0294628727696918,"ANGPTL2"
"283","ENSG00000143889",0.594277034152379,0.0296853579609902,"HNRNPLL"
"284","ENSG00000183742",1.0749577688998,0.0296988194417026,"MACC1"
"285","ENSG00000151388",0.878982107260848,0.0297516766241628,"ADAMTS12"
"286","ENSG00000109089",-1.4498881249222,0.0303908172886776,"CDR2L"
"287","ENSG00000102359",1.43621229514512,0.0305607544408081,"SRPX2"
"288","ENSG00000110852",-0.74708676177666,0.0309683365549911,"CLEC2B"
"289","ENSG00000003989",-0.740950769377136,0.0312778069205645,"SLC7A2"
"290","ENSG00000115009",2.13768179396378,0.0312778069205645,"CCL20"
"291","ENSG00000117632",-0.732611440676219,0.0314480208737746,"STMN1"
"292","ENSG00000129993",-1.50973973093462,0.0314480208737746,"CBFA2T3"
"293","ENSG00000196923",0.848197364791702,0.0316107692512026,"PDLIM7"
"294","ENSG00000110719",0.837735647224038,0.0318210974490575,"TCIRG1"
"295","ENSG00000010818",-0.72955831954538,0.0318571146781136,"HIVEP2"
"296","ENSG00000102096",0.721886878924178,0.0320685738927599,"PIM2"
"297","ENSG00000140391",0.590689770693418,0.0320785758061712,"TSPAN3"
"298","ENSG00000162413",-0.662269133884153,0.0326446270147746,"KLHL21"
"299","ENSG00000131203",4.89268192617416,0.0332296052654155,"IDO1"
"300","ENSG00000205808",0.714058847337197,0.0342450358936504,"PLPP6"
"301","ENSG00000102962",2.97805014847364,0.0345084694228844,"CCL22"
"302","ENSG00000196730",0.610277332254521,0.0351333221423536,"DAPK1"
"303","ENSG00000115232",-1.2661186248447,0.035846460906691,"ITGA4"
"304","ENSG00000169122",-0.680690241715446,0.0359965000709115,"FAM110B"
"305","ENSG00000167553",0.993467585382708,0.0360871982536815,"TUBA1C"
"306","ENSG00000136877",0.756632243907618,0.0364657258691623,"FPGS"
"307","ENSG00000076555",-1.95693574719664,0.037370199829487,"ACACB"
"308","ENSG00000186918",-0.860079614791322,0.0373780459309388,"ZNF395"
"309","ENSG00000166670",3.47120759436348,0.0375762141328997,"MMP10"
"310","ENSG00000105518",0.947744350345317,0.0381562982013851,"TMEM205"
"311","ENSG00000166033",-1.28917350846158,0.038248121724599,"HTRA1"
"312","ENSG00000164715",0.743752290883691,0.0383703666428534,"LMTK2"
"313","ENSG00000179981",-0.600234314214153,0.0384746851936155,"TSHZ1"
"314","ENSG00000161544",-1.58186253674537,0.0388828576302161,"CYGB"
"315","ENSG00000174791",0.947696860526517,0.0390523060604115,"RIN1"
"316","ENSG00000170006",-1.32661231200708,0.0391521660939164,"TMEM154"
"317","ENSG00000186074",0.705368182387607,0.0398023930105362,"CD300LF"
"318","ENSG00000204025",-2.65469977746116,0.0398023930105362,"TRPC5OS"
"319","ENSG00000103253",-1.34933182229653,0.039885203902872,"HAGHL"
"320","ENSG00000139289",0.772985738354099,0.0403321560525152,"PHLDA1"
"321","ENSG00000145730",-0.944837122684873,0.0403492996851207,"PAM"
"322","ENSG00000182179",-0.61977493664194,0.0408155810211453,"UBA7"
"323","ENSG00000185567",1.4801603400859,0.0408732686599207,"AHNAK2"
"324","ENSG00000197380",-0.761003470866353,0.041142040290904,"DACT3"
"325","ENSG00000153815",0.589662126357741,0.0413340426450272,"CMIP"
"326","ENSG00000085733",1.08144337041247,0.0418588380244304,"CTTN"
"327","ENSG00000187676",-0.888559589801918,0.0419394413367169,"B3GLCT"
"328","ENSG00000155926",0.692789996553951,0.0421880818408252,"SLA"
"329","ENSG00000116260",0.692094414032196,0.0426542077356152,"QSOX1"
"330","ENSG00000167705",-0.769930497670534,0.0429115879437862,"RILP"
"331","ENSG00000152926",-0.642954468728594,0.0433736546400115,"ZNF117"
"332","ENSG00000152926",-0.642954468728594,0.0433736546400115,"ZNF117"
"333","ENSG00000265972",-0.693118038508851,0.0440209163853232,"TXNIP"
"334","ENSG00000121316",-0.655595141706712,0.0444476733158501,"PLBD1"
"335","ENSG00000123416",0.860865826106998,0.0448856469407888,"TUBA1B"
"336","ENSG00000179388",-1.58060065652216,0.0448856469407888,"EGR3"
"337","ENSG00000197070",0.713449315885288,0.0452129421401259,"ARRDC1"
"338","ENSG00000168884",0.749344268010461,0.0458256420837516,"TNIP2"
"339","ENSG00000235162",-1.35255597873225,0.0460667788835651,"C12orf75"
"340","ENSG00000185483",-1.8335048805829,0.0462706404708311,"ROR1"
"341","ENSG00000088882",-1.60081829118177,0.0463300290985909,"CPXM1"
"342","ENSG00000161911",-0.867615116364355,0.0463300290985909,"TREML1"
"343","ENSG00000175445",-1.34768571805057,0.0465544582993018,"LPL"
"344","ENSG00000166394",2.27833108685192,0.0468904703405516,"CYB5R2"
"345","ENSG00000092345",4.90042813036688,0.0479685067957529,"DAZL"
"346","ENSG00000120949",1.56794895122014,0.0479685067957529,"TNFRSF8"
"347","ENSG00000138061",0.757758954353322,0.0479685067957529,"CYP1B1"
"348","ENSG00000154889",-0.623775460436029,0.0490874848931734,"MPPE1"
"349","ENSG00000134986",-0.621839841224678,0.0496033775384283,"NREP"
"350","ENSG00000185033",0.887537860735022,0.0496033775384283,"SEMA4B"
"351","ENSG00000105516",-0.785947297242289,0.0496331253877481,"DBP"
