"","gene","log2FoldChange","padj","hgnc_symbol"
"448","ENSG00000158457",0.649574034537787,0.0366105132389659,"TSPAN33"
"449","ENSG00000173706",-1.1180972966235,0.0366105132389659,"HEG1"
"450","ENSG00000275718",4.50984963868409,0.036730440276757,"CCL15"
"451","ENSG00000161835",-1.0711193374782,0.0370676215834098,"GRASP"
"452","ENSG00000145014",-0.629268238333769,0.0374794329839396,"TMEM44"
"453","ENSG00000159399",0.723870483035465,0.0375013911098304,"HK2"
"454","ENSG00000174136",1.10051361820785,0.037703245221492,"RGMB"
"455","ENSG00000181350",-2.06254192101997,0.037991418370875,"LRRC75A"
"456","ENSG00000040933",-0.58883684193754,0.0380848628315627,"INPP4A"
"457","ENSG00000182389",-1.05311772892982,0.0386899359657811,"CACNB4"
"458","ENSG00000113657",-1.54814327182157,0.0388042005239057,"DPYSL3"
"459","ENSG00000183307",-1.11790718538196,0.0389012285678429,"TMEM121B"
"460","ENSG00000080822",0.592815780051483,0.0389308370399264,"CLDND1"
"461","ENSG00000239521",-0.894834215053772,0.0389308370399264,"CASTOR3"
"462","ENSG00000116679",-0.627042798710538,0.0390339805438633,"IVNS1ABP"
"463","ENSG00000173264",0.666687185015945,0.0391758347656493,"GPR137"
"464","ENSG00000105851",-0.594492710098447,0.0396949855289832,"PIK3CG"
"465","ENSG00000129028",1.58223591101379,0.0401690362399938,"THAP10"
"466","ENSG00000274290",2.13558555311564,0.0403194076521466,"HIST1H2BE"
"467","ENSG00000166592",3.97631916820908,0.0403411818174839,"RRAD"
"468","ENSG00000083857",-0.638764876072864,0.0411495528603885,"FAT1"
"469","ENSG00000157601",1.77103364491641,0.0414266926106622,"MX1"
"470","ENSG00000175711",-1.06593611223464,0.0414864120194569,"B3GNTL1"
"471","ENSG00000235109",-1.31257068391973,0.0417206335601323,"ZSCAN31"
"472","ENSG00000136068",-0.654711878824996,0.0417718328037975,"FLNB"
"473","ENSG00000141506",0.842661947947963,0.0418720761590246,"PIK3R5"
"474","ENSG00000153558",1.90079819987586,0.0418720761590246,"FBXL2"
"475","ENSG00000160963",-1.42757546565212,0.0418946102724964,"COL26A1"
"476","ENSG00000135744",-1.24608861697817,0.0420485750623337,"AGT"
"477","ENSG00000101307",0.825719144517957,0.042393384423438,"SIRPB1"
"478","ENSG00000133794",0.716842315771336,0.042393384423438,"ARNTL"
"479","ENSG00000121068",-3.59649883361821,0.0426000317804832,"TBX2"
"480","ENSG00000128578",1.97582058214029,0.0426137865346842,"STRIP2"
"481","ENSG00000186806",0.844989473538575,0.0426912530935947,"VSIG10L"
"482","ENSG00000120708",-1.18641897948614,0.0429334893607586,"TGFBI"
"483","ENSG00000167984",-1.92866252382751,0.0429463563750804,"NLRC3"
"484","ENSG00000169397",-1.31285233636412,0.0438805329102933,"RNASE3"
"485","ENSG00000175445",-1.21997679369821,0.0441433075644366,"LPL"
"486","ENSG00000146192",0.635785593223487,0.0444479940091985,"FGD2"
"487","ENSG00000140807",-1.51599460654942,0.0447646863798202,"NKD1"
"488","ENSG00000114021",0.594891514334446,0.0449892064796765,"NIT2"
"489","ENSG00000124215",-2.01773351274836,0.044993027157811,"CDH26"
"490","ENSG00000114626",0.739360642903565,0.0450262964161377,"ABTB1"
"491","ENSG00000187957",3.53563542934538,0.0457552270149113,"DNER"
"492","ENSG00000162493",1.27909943149859,0.0460133482095812,"PDPN"
"493","ENSG00000197183",0.795443284530711,0.0463483403648998,"NOL4L"
"494","ENSG00000178665",-0.791863640687373,0.0467927557553206,"ZNF713"
"495","ENSG00000166532",0.827651567425483,0.0469446624907278,"RIMKLB"
"496","ENSG00000120256",-0.728844208702724,0.0471092034093973,"LRP11"
"497","ENSG00000166896",-0.794342779782829,0.0474382770934801,"ATP23"
"498","ENSG00000159216",0.703956698881674,0.0475730593092839,"RUNX1"
"499","ENSG00000151150",-2.77535530430699,0.0477242114515095,"ANK3"
